fips,county_name,state,gini_index
47031,Coffee County,TN,0.4271
47033,Crockett County,TN,0.4431
47035,Cumberland County,TN,0.4229
47037,Davidson County,TN,0.4944
47039,Decatur County,TN,0.4856
47041,DeKalb County,TN,0.4614
47043,Dickson County,TN,0.4083
47045,Dyer County,TN,0.587
47047,Fayette County,TN,0.4352
47049,Fentress County,TN,0.4164
47051,Franklin County,TN,0.4594
47053,Gibson County,TN,0.4404
47055,Giles County,TN,0.4658
47057,Grainger County,TN,0.4852
47059,Greene County,TN,0.4493
47061,Grundy County,TN,0.459
47063,Hamblen County,TN,0.4629
47065,Hamilton County,TN,0.4841
47067,Hancock County,TN,0.5402
47069,Hardeman County,TN,0.4324
47071,Hardin County,TN,0.4472
47073,Hawkins County,TN,0.457
47075,Haywood County,TN,0.4708
47077,Henderson County,TN,0.4419
47079,Henry County,TN,0.454
47081,Hickman County,TN,0.446
47083,Houston County,TN,0.432
47085,Humphreys County,TN,0.4191
47087,Jackson County,TN,0.4634
47089,Jefferson County,TN,0.4389
47091,Johnson County,TN,0.4697
47093,Knox County,TN,0.4782
47095,Lake County,TN,0.569
47097,Lauderdale County,TN,0.4526
47099,Lawrence County,TN,0.4636
47101,Lewis County,TN,0.442
47103,Lincoln County,TN,0.4285
47105,Loudon County,TN,0.4518
47107,McMinn County,TN,0.4483
47109,McNairy County,TN,0.447
47111,Macon County,TN,0.4246
47113,Madison County,TN,0.474
47115,Marion County,TN,0.4373
47117,Marshall County,TN,0.4273
47119,Maury County,TN,0.425
47121,Meigs County,TN,0.4161
47123,Monroe County,TN,0.4372
47125,Montgomery County,TN,0.4041
47127,Moore County,TN,0.4329
47129,Morgan County,TN,0.4733
47131,Obion County,TN,0.467
47133,Overton County,TN,0.5076
47135,Perry County,TN,0.5346
47137,Pickett County,TN,0.4785
47139,Polk County,TN,0.4628
47141,Putnam County,TN,0.4525
47143,Rhea County,TN,0.4178
47145,Roane County,TN,0.467
47147,Robertson County,TN,0.4127
47149,Rutherford County,TN,0.3985
47151,Scott County,TN,0.4581
47153,Sequatchie County,TN,0.4431
47155,Sevier County,TN,0.446
47157,Shelby County,TN,0.5133
47159,Smith County,TN,0.4736
47161,Stewart County,TN,0.4051
47163,Sullivan County,TN,0.4758
47165,Sumner County,TN,0.4334
47167,Tipton County,TN,0.4111
47169,Trousdale County,TN,0.3868
47171,Unicoi County,TN,0.4551
47173,Union County,TN,0.4419
47175,Van Buren County,TN,0.4326
47177,Warren County,TN,0.4484
47179,Washington County,TN,0.4891
47181,Wayne County,TN,0.4772
47183,Weakley County,TN,0.4618
47185,White County,TN,0.4352
47187,Williamson County,TN,0.4468
47189,Wilson County,TN,0.4345
48001,Anderson County,TX,0.4294
48003,Andrews County,TX,0.4628
48005,Angelina County,TX,0.4341
48007,Aransas County,TX,0.513
48009,Archer County,TX,0.4714
48011,Armstrong County,TX,0.3626
48013,Atascosa County,TX,0.4279
48015,Austin County,TX,0.4246
48017,Bailey County,TX,0.4378
48019,Bandera County,TX,0.4583
48021,Bastrop County,TX,0.422
48023,Baylor County,TX,0.4761
48025,Bee County,TX,0.4937
48027,Bell County,TX,0.4541
48029,Bexar County,TX,0.4641
48031,Blanco County,TX,0.4571
48033,Borden County,TX,0.4616
48035,Bosque County,TX,0.4258
48037,Bowie County,TX,0.489
48039,Brazoria County,TX,0.4161
48041,Brazos County,TX,0.516
48043,Brewster County,TX,0.4636
48045,Briscoe County,TX,0.5395
48047,Brooks County,TX,0.5043
48049,Brown County,TX,0.4562
48051,Burleson County,TX,0.449
48053,Burnet County,TX,0.465
48055,Caldwell County,TX,0.4106
48057,Calhoun County,TX,0.4133
48059,Callahan County,TX,0.3972
48061,Cameron County,TX,0.4678
48063,Camp County,TX,0.4754
48065,Carson County,TX,0.3927
48067,Cass County,TX,0.4715
48069,Castro County,TX,0.4186
48071,Chambers County,TX,0.4188
48073,Cherokee County,TX,0.4446
48075,Childress County,TX,0.4678
48077,Clay County,TX,0.3824
48079,Cochran County,TX,0.4714
48081,Coke County,TX,0.4704
48083,Coleman County,TX,0.4784
48085,Collin County,TX,0.4332
48087,Collingsworth County,TX,0.5288
48089,Colorado County,TX,0.4741
48091,Comal County,TX,0.4396
48093,Comanche County,TX,0.4526
48095,Concho County,TX,0.4069
48097,Cooke County,TX,0.4547
48099,Coryell County,TX,0.4072
48101,Cottle County,TX,0.4874
48103,Crane County,TX,0.387
48105,Crockett County,TX,0.364
48107,Crosby County,TX,0.5321
48109,Culberson County,TX,0.4335
48111,Dallam County,TX,0.3686
48113,Dallas County,TX,0.4923
48115,Dawson County,TX,0.4994
48117,Deaf Smith County,TX,0.4051
48119,Delta County,TX,0.4472
48121,Denton County,TX,0.4345
48123,DeWitt County,TX,0.4882
48125,Dickens County,TX,0.4549
48127,Dimmit County,TX,0.5074
48129,Donley County,TX,0.417
48131,Duval County,TX,0.4241
48133,Eastland County,TX,0.476
48135,Ector County,TX,0.4579
48137,Edwards County,TX,0.4828
48139,Ellis County,TX,0.4014
48141,El Paso County,TX,0.4663
48143,Erath County,TX,0.4883
48145,Falls County,TX,0.5024
48147,Fannin County,TX,0.4738
48149,Fayette County,TX,0.4838
48151,Fisher County,TX,0.4152
48153,Floyd County,TX,0.5407
48155,Foard County,TX,0.4771
48157,Fort Bend County,TX,0.4239
48159,Franklin County,TX,0.4403
48161,Freestone County,TX,0.448
48163,Frio County,TX,0.472
48165,Gaines County,TX,0.4223
48167,Galveston County,TX,0.4584
48169,Garza County,TX,0.402
48171,Gillespie County,TX,0.4673
48173,Glasscock County,TX,0.4416
48175,Goliad County,TX,0.5199
48177,Gonzales County,TX,0.487
48179,Gray County,TX,0.4891
48181,Grayson County,TX,0.4466
48183,Gregg County,TX,0.4581
48185,Grimes County,TX,0.454
48187,Guadalupe County,TX,0.3926
48189,Hale County,TX,0.4464
48191,Hall County,TX,0.4906
48193,Hamilton County,TX,0.5453
48195,Hansford County,TX,0.4023
48197,Hardeman County,TX,0.4068
48199,Hardin County,TX,0.4275
48201,Harris County,TX,0.4973
48203,Harrison County,TX,0.4695
48205,Hartley County,TX,0.3923
48207,Haskell County,TX,0.5575
48209,Hays County,TX,0.4521
48211,Hemphill County,TX,0.4816
48213,Henderson County,TX,0.4756
48215,Hidalgo County,TX,0.478
48217,Hill County,TX,0.4414
48219,Hockley County,TX,0.4424
48221,Hood County,TX,0.4556
48223,Hopkins County,TX,0.4616
48225,Houston County,TX,0.4761
48227,Howard County,TX,0.4397
48229,Hudspeth County,TX,0.4107
48231,Hunt County,TX,0.4305
48233,Hutchinson County,TX,0.419
48235,Irion County,TX,0.3913
48237,Jack County,TX,0.4811
48239,Jackson County,TX,0.4012
48241,Jasper County,TX,0.5113
48243,Jeff Davis County,TX,0.5373
48245,Jefferson County,TX,0.4796
48247,Jim Hogg County,TX,0.4161
48249,Jim Wells County,TX,0.4738
48251,Johnson County,TX,0.404
48253,Jones County,TX,0.405
48255,Karnes County,TX,0.5127
48257,Kaufman County,TX,0.3931
48259,Kendall County,TX,0.4806
48261,Kenedy County,TX,0.3038
48263,Kent County,TX,0.3834
48265,Kerr County,TX,0.4571
48267,Kimble County,TX,0.5235
48269,King County,TX,0.4723
48271,Kinney County,TX,0.404
48273,Kleberg County,TX,0.4767
48275,Knox County,TX,0.4346
48277,Lamar County,TX,0.4589
48279,Lamb County,TX,0.4368
48281,Lampasas County,TX,0.4086
48283,La Salle County,TX,0.3767
48285,Lavaca County,TX,0.4544
48287,Lee County,TX,0.4071
48289,Leon County,TX,0.4882
48291,Liberty County,TX,0.4519
48293,Limestone County,TX,0.4418
48295,Lipscomb County,TX,0.4414
48297,Live Oak County,TX,0.4735
48299,Llano County,TX,0.5296
48301,Loving County,TX,0.532
48303,Lubbock County,TX,0.4811
48305,Lynn County,TX,0.4785
48307,McCulloch County,TX,0.4321
48309,McLennan County,TX,0.4764
48311,McMullen County,TX,0.4952
48313,Madison County,TX,0.4083
48315,Marion County,TX,0.4542
48317,Martin County,TX,0.4717
48319,Mason County,TX,0.4553
48321,Matagorda County,TX,0.4707
48323,Maverick County,TX,0.4605
48325,Medina County,TX,0.422
48327,Menard County,TX,0.5231
48329,Midland County,TX,0.4703
48331,Milam County,TX,0.4701
48333,Mills County,TX,0.4742
48335,Mitchell County,TX,0.4642
48337,Montague County,TX,0.416
48339,Montgomery County,TX,0.4706
48341,Moore County,TX,0.4123
48343,Morris County,TX,0.3968
48345,Motley County,TX,0.3845
48347,Nacogdoches County,TX,0.5024
48349,Navarro County,TX,0.4572
48351,Newton County,TX,0.4857
48353,Nolan County,TX,0.5192
48355,Nueces County,TX,0.4622
48357,Ochiltree County,TX,0.4158
48359,Oldham County,TX,0.4288
48361,Orange County,TX,0.4396
48363,Palo Pinto County,TX,0.4521
48365,Panola County,TX,0.4854
48367,Parker County,TX,0.43
48369,Parmer County,TX,0.3955
48371,Pecos County,TX,0.4911
48373,Polk County,TX,0.4421
48375,Potter County,TX,0.4908
48377,Presidio County,TX,0.5855
48379,Rains County,TX,0.4783
48381,Randall County,TX,0.4337
48383,Reagan County,TX,0.3645
48385,Real County,TX,0.4783
48387,Red River County,TX,0.451
48389,Reeves County,TX,0.4448
48391,Refugio County,TX,0.46
48393,Roberts County,TX,0.3783
48395,Robertson County,TX,0.4615
48397,Rockwall County,TX,0.4127
48399,Runnels County,TX,0.4325
48401,Rusk County,TX,0.4569
48403,Sabine County,TX,0.5205
48405,San Augustine County,TX,0.483
48407,San Jacinto County,TX,0.4475
48409,San Patricio County,TX,0.462
48411,San Saba County,TX,0.4248
48413,Schleicher County,TX,0.4221
48415,Scurry County,TX,0.4213
48417,Shackelford County,TX,0.4393
48419,Shelby County,TX,0.4556
48421,Sherman County,TX,0.5605
48423,Smith County,TX,0.4571
48425,Somervell County,TX,0.4073
48427,Starr County,TX,0.5148
48429,Stephens County,TX,0.5006
48431,Sterling County,TX,0.3683
48433,Stonewall County,TX,0.4271
48435,Sutton County,TX,0.4113
48437,Swisher County,TX,0.4799
48439,Tarrant County,TX,0.4565
48441,Taylor County,TX,0.4463
48443,Terrell County,TX,0.3844
48445,Terry County,TX,0.47
48447,Throckmorton County,TX,0.4228
48449,Titus County,TX,0.4358
48451,Tom Green County,TX,0.4476
48453,Travis County,TX,0.4772
48455,Trinity County,TX,0.4586
48457,Tyler County,TX,0.5181
48459,Upshur County,TX,0.4544
48461,Upton County,TX,0.4299
48463,Uvalde County,TX,0.5044
48465,Val Verde County,TX,0.4389
48467,Van Zandt County,TX,0.4676
48469,Victoria County,TX,0.4424
48471,Walker County,TX,0.4672
48473,Waller County,TX,0.4633
48475,Ward County,TX,0.4249
48477,Washington County,TX,0.4888
48479,Webb County,TX,0.4614
48481,Wharton County,TX,0.453
48483,Wheeler County,TX,0.4338
48485,Wichita County,TX,0.4596
48487,Wilbarger County,TX,0.4089
48489,Willacy County,TX,0.4728
48491,Williamson County,TX,0.4031
48493,Wilson County,TX,0.4458
48495,Winkler County,TX,0.336
48497,Wise County,TX,0.4112
48499,Wood County,TX,0.47
48501,Yoakum County,TX,0.4244
48503,Young County,TX,0.445
48505,Zapata County,TX,0.5195
48507,Zavala County,TX,0.3978
49001,Beaver County,UT,0.3321
49003,Box Elder County,UT,0.4083
49005,Cache County,UT,0.4265
49007,Carbon County,UT,0.4233
49009,Daggett County,UT,0.3943
49011,Davis County,UT,0.3966
49013,Duchesne County,UT,0.4141
49015,Emery County,UT,0.3684
49017,Garfield County,UT,0.4324
49019,Grand County,UT,0.4553
49021,Iron County,UT,0.4207
49023,Juab County,UT,0.3804
49025,Kane County,UT,0.4642
49027,Millard County,UT,0.3943
49029,Morgan County,UT,0.3741
49031,Piute County,UT,0.4758
49033,Rich County,UT,0.3703
49035,Salt Lake County,UT,0.4295
49037,San Juan County,UT,0.5061
49039,Sanpete County,UT,0.4126
49041,Sevier County,UT,0.3859
49043,Summit County,UT,0.5103
49045,Tooele County,UT,0.3816
49047,Uintah County,UT,0.4184
49049,Utah County,UT,0.4214
49051,Wasatch County,UT,0.4833
49053,Washington County,UT,0.4464
49055,Wayne County,UT,0.3715
49057,Weber County,UT,0.3964
50001,Addison County,VT,0.4127
50003,Bennington County,VT,0.4768
50005,Caledonia County,VT,0.4544
50007,Chittenden County,VT,0.4444
50009,Essex County,VT,0.4432
50011,Franklin County,VT,0.4051
50013,Grand Isle County,VT,0.4352
50015,Lamoille County,VT,0.4614
50017,Orange County,VT,0.3879
50019,Orleans County,VT,0.418
50021,Rutland County,VT,0.4566
50023,Washington County,VT,0.4353
50025,Windham County,VT,0.4673
50027,Windsor County,VT,0.4692
51001,Accomack County,VA,0.4523
51003,Albemarle County,VA,0.479
51005,Alleghany County,VA,0.4621
51007,Amelia County,VA,0.4294
51009,Amherst County,VA,0.4527
51011,Appomattox County,VA,0.4216
51013,Arlington County,VA,0.4525
51015,Augusta County,VA,0.3979
51017,Bath County,VA,0.474
51019,Bedford County,VA,0.441
51021,Bland County,VA,0.377
51023,Botetourt County,VA,0.4298
51025,Brunswick County,VA,0.4291
51027,Buchanan County,VA,0.4718
51029,Buckingham County,VA,0.429
51031,Campbell County,VA,0.4188
51033,Caroline County,VA,0.4114
51035,Carroll County,VA,0.4374
51036,Charles City County,VA,0.4538
51037,Charlotte County,VA,0.4587
51041,Chesterfield County,VA,0.4209
51043,Clarke County,VA,0.4137
51045,Craig County,VA,0.3917
51047,Culpeper County,VA,0.4128
51049,Cumberland County,VA,0.4965
51051,Dickenson County,VA,0.4843
51053,Dinwiddie County,VA,0.4228
51057,Essex County,VA,0.4421
51059,Fairfax County,VA,0.4323
51061,Fauquier County,VA,0.4165
51063,Floyd County,VA,0.421
51065,Fluvanna County,VA,0.4839
51067,Franklin County,VA,0.4691
51069,Frederick County,VA,0.4042
51071,Giles County,VA,0.3925
51073,Gloucester County,VA,0.3885
51075,Goochland County,VA,0.4929
51077,Grayson County,VA,0.4706
51079,Greene County,VA,0.4027
51081,Greensville County,VA,0.4617
51083,Halifax County,VA,0.4493
51085,Hanover County,VA,0.4191
51087,Henrico County,VA,0.4656
51089,Henry County,VA,0.442
51091,Highland County,VA,0.3778
51093,Isle of Wight County,VA,0.4359
51095,James City County,VA,0.4161
51097,King and Queen County,VA,0.4467
51099,King George County,VA,0.3861
51101,King William County,VA,0.3759
51103,Lancaster County,VA,0.5093
51105,Lee County,VA,0.4858
51107,Loudoun County,VA,0.3919
51109,Louisa County,VA,0.4477
51111,Lunenburg County,VA,0.4088
51113,Madison County,VA,0.4201
51115,Mathews County,VA,0.437
51117,Mecklenburg County,VA,0.4766
51119,Middlesex County,VA,0.4111
51121,Montgomery County,VA,0.4921
51125,Nelson County,VA,0.5027
51127,New Kent County,VA,0.382
51131,Northampton County,VA,0.5002
51133,Northumberland County,VA,0.5115
51135,Nottoway County,VA,0.453
51137,Orange County,VA,0.4089
51139,Page County,VA,0.4053
51141,Patrick County,VA,0.4768
51143,Pittsylvania County,VA,0.4426
51145,Powhatan County,VA,0.372
51147,Prince Edward County,VA,0.4538
51149,Prince George County,VA,0.3694
51153,Prince William County,VA,0.3921
51155,Pulaski County,VA,0.4681
51157,Rappahannock County,VA,0.4779
51159,Richmond County,VA,0.3965
51161,Roanoke County,VA,0.4404
51163,Rockbridge County,VA,0.4496
51165,Rockingham County,VA,0.4294
51167,Russell County,VA,0.4549
51169,Scott County,VA,0.4748
51171,Shenandoah County,VA,0.4474
51173,Smyth County,VA,0.4555
51175,Southampton County,VA,0.407
51177,Spotsylvania County,VA,0.4049
51179,Stafford County,VA,0.3752
51181,Surry County,VA,0.4207
51183,Sussex County,VA,0.4299
51185,Tazewell County,VA,0.4668
51187,Warren County,VA,0.4168
51191,Washington County,VA,0.4595
51193,Westmoreland County,VA,0.4876
51195,Wise County,VA,0.43
51197,Wythe County,VA,0.4671
51199,York County,VA,0.3847
51510,Alexandria city,VA,0.4589
51520,Bristol city,VA,0.4824
51530,Buena Vista city,VA,0.5618
51540,Charlottesville city,VA,0.5385
51550,Chesapeake city,VA,0.4155
51570,Colonial Heights city,VA,0.4125
51580,Covington city,VA,0.3966
51590,Danville city,VA,0.494
51595,Emporia city,VA,0.4513
51600,Fairfax city,VA,0.4289
51610,Falls Church city,VA,0.439
51620,Franklin city,VA,0.4336
51630,Fredericksburg city,VA,0.4579
51640,Galax city,VA,0.5161
51650,Hampton city,VA,0.4368
51660,Harrisonburg city,VA,0.4802
51670,Hopewell city,VA,0.4417
51678,Lexington city,VA,0.411
51680,Lynchburg city,VA,0.4484
51683,Manassas city,VA,0.3785
51685,Manassas Park city,VA,0.3783
51690,Martinsville city,VA,0.5135
51700,Newport News city,VA,0.4559
51710,Norfolk city,VA,0.4783
51720,Norton city,VA,0.5242
51730,Petersburg city,VA,0.4518
51735,Poquoson city,VA,0.3523
51740,Portsmouth city,VA,0.466
51750,Radford city,VA,0.5174
51760,Richmond city,VA,0.5219
51770,Roanoke city,VA,0.4978
51775,Salem city,VA,0.4582
51790,Staunton city,VA,0.4619
51800,Suffolk city,VA,0.4477
51810,Virginia Beach city,VA,0.4298
51820,Waynesboro city,VA,0.446
51830,Williamsburg city,VA,0.5278
51840,Winchester city,VA,0.4492
53001,Adams County,WA,0.4405
53003,Asotin County,WA,0.4657
53005,Benton County,WA,0.4266
53007,Chelan County,WA,0.4542
53009,Clallam County,WA,0.4408
53011,Clark County,WA,0.4258
53013,Columbia County,WA,0.4665
53015,Cowlitz County,WA,0.4383
53017,Douglas County,WA,0.4467
53019,Ferry County,WA,0.4819
53021,Franklin County,WA,0.4225
53023,Garfield County,WA,0.3878
53025,Grant County,WA,0.4291
53027,Grays Harbor County,WA,0.4397
53029,Island County,WA,0.4239
53031,Jefferson County,WA,0.4747
53033,King County,WA,0.4766
53035,Kitsap County,WA,0.4311
53037,Kittitas County,WA,0.4598
53039,Klickitat County,WA,0.4563
53041,Lewis County,WA,0.4229
53043,Lincoln County,WA,0.4366
53045,Mason County,WA,0.418
53047,Okanogan County,WA,0.4214
53049,Pacific County,WA,0.4621
53051,Pend Oreille County,WA,0.435
53053,Pierce County,WA,0.42
53055,San Juan County,WA,0.5388
53057,Skagit County,WA,0.4355
53059,Skamania County,WA,0.4363
53061,Snohomish County,WA,0.4204
53063,Spokane County,WA,0.4524
53065,Stevens County,WA,0.4399
53067,Thurston County,WA,0.4066
53069,Wahkiakum County,WA,0.4282
53071,Walla Walla County,WA,0.4582
53073,Whatcom County,WA,0.4463
53075,Whitman County,WA,0.5276
53077,Yakima County,WA,0.4216
54001,Barbour County,WV,0.4488
54003,Berkeley County,WV,0.4042
54005,Boone County,WV,0.4131
54007,Braxton County,WV,0.4117
54009,Brooke County,WV,0.4089
54011,Cabell County,WV,0.5045
54013,Calhoun County,WV,0.4796
54015,Clay County,WV,0.475
54017,Doddridge County,WV,0.4767
54019,Fayette County,WV,0.4368
54021,Gilmer County,WV,0.4092
54023,Grant County,WV,0.4258
54025,Greenbrier County,WV,0.4887
54027,Hampshire County,WV,0.435
54029,Hancock County,WV,0.447
54031,Hardy County,WV,0.4657
54033,Harrison County,WV,0.4564
54035,Jackson County,WV,0.5016
54037,Jefferson County,WV,0.4212
54039,Kanawha County,WV,0.4903
54041,Lewis County,WV,0.4971
54043,Lincoln County,WV,0.4837
54045,Logan County,WV,0.5016
54047,McDowell County,WV,0.4768
54049,Marion County,WV,0.4186
54051,Marshall County,WV,0.4863
54053,Mason County,WV,0.4949
54055,Mercer County,WV,0.4563
54057,Mineral County,WV,0.4448
54059,Mingo County,WV,0.4954
54061,Monongalia County,WV,0.5111
54063,Monroe County,WV,0.4005
54065,Morgan County,WV,0.4028
54067,Nicholas County,WV,0.4651
54069,Ohio County,WV,0.5069
54071,Pendleton County,WV,0.4014
54073,Pleasants County,WV,0.5588
54075,Pocahontas County,WV,0.445
54077,Preston County,WV,0.4163
54079,Putnam County,WV,0.4236
54081,Raleigh County,WV,0.4913
54083,Randolph County,WV,0.4431
54085,Ritchie County,WV,0.4787
54087,Roane County,WV,0.4815
54089,Summers County,WV,0.4193
54091,Taylor County,WV,0.4373
54093,Tucker County,WV,0.4385
54095,Tyler County,WV,0.4397
54097,Upshur County,WV,0.4684
54099,Wayne County,WV,0.4923
54101,Webster County,WV,0.4596
54103,Wetzel County,WV,0.4445
54105,Wirt County,WV,0.4164
54107,Wood County,WV,0.4564
54109,Wyoming County,WV,0.458
55001,Adams County,WI,0.4181
55003,Ashland County,WI,0.4447
55005,Barron County,WI,0.4396
55007,Bayfield County,WI,0.4299
55009,Brown County,WI,0.4351
55011,Buffalo County,WI,0.3931
55013,Burnett County,WI,0.4502
55015,Calumet County,WI,0.4083
55017,Chippewa County,WI,0.4204
55019,Clark County,WI,0.4118
55021,Columbia County,WI,0.4023
55023,Crawford County,WI,0.4248
55025,Dane County,WI,0.4526
55027,Dodge County,WI,0.3908
55029,Door County,WI,0.4647
55031,Douglas County,WI,0.4208
55033,Dunn County,WI,0.4289
55035,Eau Claire County,WI,0.4395
55037,Florence County,WI,0.4367
55039,Fond du Lac County,WI,0.4052
55041,Forest County,WI,0.4309
55043,Grant County,WI,0.4272
55045,Green County,WI,0.4149
55047,Green Lake County,WI,0.414
55049,Iowa County,WI,0.4041
55051,Iron County,WI,0.4114
55053,Jackson County,WI,0.4491
55055,Jefferson County,WI,0.4015
55057,Juneau County,WI,0.4077
55059,Kenosha County,WI,0.4237
55061,Kewaunee County,WI,0.392
55063,La Crosse County,WI,0.4575
55065,Lafayette County,WI,0.4096
55067,Langlade County,WI,0.4381
55069,Lincoln County,WI,0.4141
55071,Manitowoc County,WI,0.4139
55073,Marathon County,WI,0.425
55075,Marinette County,WI,0.4148
55077,Marquette County,WI,0.4062
55078,Menominee County,WI,0.4323
55079,Milwaukee County,WI,0.4729
55081,Monroe County,WI,0.4076
55083,Oconto County,WI,0.3901
55085,Oneida County,WI,0.4529
55087,Outagamie County,WI,0.4441
55089,Ozaukee County,WI,0.4773
55091,Pepin County,WI,0.4197
55093,Pierce County,WI,0.3996
55095,Polk County,WI,0.4014
55097,Portage County,WI,0.4166
55099,Price County,WI,0.423
55101,Racine County,WI,0.4345
55103,Richland County,WI,0.4194
55105,Rock County,WI,0.402
55107,Rusk County,WI,0.3962
55109,St. Croix County,WI,0.3938
55111,Sauk County,WI,0.4068
55113,Sawyer County,WI,0.4547
55115,Shawano County,WI,0.4286
55117,Sheboygan County,WI,0.4071
55119,Taylor County,WI,0.4236
55121,Trempealeau County,WI,0.398
55123,Vernon County,WI,0.4156
55125,Vilas County,WI,0.4423
55127,Walworth County,WI,0.4389
55129,Washburn County,WI,0.4309
55131,Washington County,WI,0.3966
55133,Waukesha County,WI,0.442
55135,Waupaca County,WI,0.4395
55137,Waushara County,WI,0.4388
55139,Winnebago County,WI,0.4217
55141,Wood County,WI,0.4442
56001,Albany County,WY,0.4838
56003,Big Horn County,WY,0.4114
56005,Campbell County,WY,0.3859
56007,Carbon County,WY,0.4068
56009,Converse County,WY,0.3984
56011,Crook County,WY,0.3878
56013,Fremont County,WY,0.4245
56015,Goshen County,WY,0.4267
56017,Hot Springs County,WY,0.3951
56019,Johnson County,WY,0.4887
56021,Laramie County,WY,0.439
56023,Lincoln County,WY,0.3767
56025,Natrona County,WY,0.4426
56027,Niobrara County,WY,0.4389
56029,Park County,WY,0.4235
56031,Platte County,WY,0.4378
56033,Sheridan County,WY,0.439
56035,Sublette County,WY,0.5244
56037,Sweetwater County,WY,0.4433
56039,Teton County,WY,0.5431
56041,Uinta County,WY,0.3615
56043,Washakie County,WY,0.3882
56045,Weston County,WY,0.4784
72001,Adjuntas Municipio,PR,0.4359
72003,Aguada Municipio,PR,0.4733
72005,Aguadilla Municipio,PR,0.5534
72007,Aguas Buenas Municipio,PR,0.5178
72009,Aibonito Municipio,PR,0.4862
72011,Añasco Municipio,PR,0.4652
72013,Arecibo Municipio,PR,0.5305
72015,Arroyo Municipio,PR,0.5752
72017,Barceloneta Municipio,PR,0.5009
72019,Barranquitas Municipio,PR,0.5018
72021,Bayamón Municipio,PR,0.4994
72023,Cabo Rojo Municipio,PR,0.5173
72025,Caguas Municipio,PR,0.5471
72027,Camuy Municipio,PR,0.4947
72029,Canóvanas Municipio,PR,0.5392
72031,Carolina Municipio,PR,0.4864
72033,Cataño Municipio,PR,0.5472
72035,Cayey Municipio,PR,0.5102
72037,Ceiba Municipio,PR,0.4515
72039,Ciales Municipio,PR,0.4305
72041,Cidra Municipio,PR,0.4883
72043,Coamo Municipio,PR,0.5123
72045,Comerío Municipio,PR,0.4875
72047,Corozal Municipio,PR,0.4865
72049,Culebra Municipio,PR,0.4633
72051,Dorado Municipio,PR,0.5804
72053,Fajardo Municipio,PR,0.5194
72054,Florida Municipio,PR,0.4518
72055,Guánica Municipio,PR,0.4821
72057,Guayama Municipio,PR,0.5276
72059,Guayanilla Municipio,PR,0.4288
72061,Guaynabo Municipio,PR,0.5492
72063,Gurabo Municipio,PR,0.5866
72065,Hatillo Municipio,PR,0.4827
72067,Hormigueros Municipio,PR,0.4832
72069,Humacao Municipio,PR,0.5073
72071,Isabela Municipio,PR,0.5235
72073,Jayuya Municipio,PR,0.4593
72075,Juana Díaz Municipio,PR,0.4819
72077,Juncos Municipio,PR,0.4831
72079,Lajas Municipio,PR,0.4902
72081,Lares Municipio,PR,0.4894
72083,Las Marías Municipio,PR,0.4778
72085,Las Piedras Municipio,PR,0.5104
72087,Loíza Municipio,PR,0.4873
72089,Luquillo Municipio,PR,0.4903
72091,Manatí Municipio,PR,0.5264
72093,Maricao Municipio,PR,0.4419
72095,Maunabo Municipio,PR,0.4064
72097,Mayagüez Municipio,PR,0.6182
72099,Moca Municipio,PR,0.5532
72101,Morovis Municipio,PR,0.4852
72103,Naguabo Municipio,PR,0.4207
72105,Naranjito Municipio,PR,0.535
72107,Orocovis Municipio,PR,0.5265
72109,Patillas Municipio,PR,0.4795
72111,Peñuelas Municipio,PR,0.5033
72113,Ponce Municipio,PR,0.5745
72115,Quebradillas Municipio,PR,0.469
72117,Rincón Municipio,PR,0.5027
72119,Río Grande Municipio,PR,0.475
72121,Sabana Grande Municipio,PR,0.4672
72123,Salinas Municipio,PR,0.484
72125,San Germán Municipio,PR,0.5489
72127,San Juan Municipio,PR,0.6109
72129,San Lorenzo Municipio,PR,0.5035
72131,San Sebastián Municipio,PR,0.5191
72133,Santa Isabel Municipio,PR,0.5168
72135,Toa Alta Municipio,PR,0.4766
72137,Toa Baja Municipio,PR,0.4747
72139,Trujillo Alto Municipio,PR,0.4879
72141,Utuado Municipio,PR,0.5417
72143,Vega Alta Municipio,PR,0.5493
72145,Vega Baja Municipio,PR,0.536
72147,Vieques Municipio,PR,0.4171
72149,Villalba Municipio,PR,0.5011
72151,Yabucoa Municipio,PR,0.4683
72153,Yauco Municipio,PR,0.4863
